Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,889066,-,-,-,18.53,-88.3,-6,5,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature
2020,1,1,0,30,0,0,1.5,23.5
2020,1,1,1,30,0,0,1.6,23.400000000000002
2020,1,1,2,30,0,0,1.6,23.3
2020,1,1,3,30,0,0,1.6,23.200000000000003
2020,1,1,4,30,0,0,1.6,23.1
2020,1,1,5,30,0,0,1.6,23.1
2020,1,1,6,30,11,82,1.6,23.8
2020,1,1,7,30,53,581,1.5,25.200000000000003
2020,1,1,8,30,73,771,1.6,26.700000000000003
2020,1,1,9,30,85,858,1.6,27.900000000000002
2020,1,1,10,30,91,902,1.6,28.8
2020,1,1,11,30,99,913,1.6,29.3
2020,1,1,12,30,105,901,1.6,29.5
2020,1,1,13,30,101,879,1.8,29.400000000000002
2020,1,1,14,30,92,828,1.9000000000000001,29
2020,1,1,15,30,78,728,2,28.200000000000003
2020,1,1,16,30,53,516,1.8,27
2020,1,1,17,30,6,32,1.6,26.3
2020,1,1,18,30,0,0,1.5,25
2020,1,1,19,30,0,0,1.5,24.5
2020,1,1,20,30,0,0,1.5,24.1
2020,1,1,21,30,0,0,1.6,23.8
2020,1,1,22,30,0,0,1.7000000000000002,23.6
2020,1,1,23,30,0,0,1.7000000000000002,23.6
2020,1,2,0,30,0,0,1.8,23.6
2020,1,2,1,30,0,0,1.8,23.8
2020,1,2,2,30,0,0,1.8,24
2020,1,2,3,30,0,0,1.8,24
2020,1,2,4,30,0,0,1.8,24.1
2020,1,2,5,30,0,0,1.9000000000000001,24.200000000000003
2020,1,2,6,30,10,66,2.1,25.1
2020,1,2,7,30,57,541,2.5,26.6
2020,1,2,8,30,87,715,2.9000000000000004,28.1
2020,1,2,9,30,106,798,3,29.1
2020,1,2,10,30,121,836,2.9000000000000004,29.8
2020,1,2,11,30,124,861,2.9000000000000004,30.1
2020,1,2,12,30,119,868,2.9000000000000004,30.1
2020,1,2,13,30,119,835,2.9000000000000004,30
2020,1,2,14,30,111,777,2.8000000000000003,29.6
2020,1,2,15,30,94,667,2.7,28.900000000000002
2020,1,2,16,30,66,418,2.4000000000000004,27.8
2020,1,2,17,30,5,11,2.2,27.3
2020,1,2,18,30,0,0,2.2,26.5
2020,1,2,19,30,0,0,2.3000000000000003,26.3
2020,1,2,20,30,0,0,2.4000000000000004,26.3
2020,1,2,21,30,0,0,2.5,26.3
2020,1,2,22,30,0,0,2.6,26.3
2020,1,2,23,30,0,0,2.7,26.3
2020,1,3,0,30,0,0,2.8000000000000003,26.400000000000002
2020,1,3,1,30,0,0,2.8000000000000003,26.400000000000002
2020,1,3,2,30,0,0,2.9000000000000004,26.400000000000002
2020,1,3,3,30,0,0,2.9000000000000004,26.400000000000002
2020,1,3,4,30,0,0,2.8000000000000003,26.3
2020,1,3,5,30,0,0,2.8000000000000003,26.200000000000003
2020,1,3,6,30,9,18,2.9000000000000004,26.700000000000003
2020,1,3,7,30,77,398,3.1,27.8
2020,1,3,8,30,110,634,3.2,28.900000000000002
2020,1,3,9,30,130,741,3.1,29.8
2020,1,3,10,30,145,790,2.9000000000000004,30.3
2020,1,3,11,30,136,841,2.8000000000000003,30.700000000000003
2020,1,3,12,30,117,876,2.8000000000000003,30.700000000000003
2020,1,3,13,30,120,836,2.7,30.5
2020,1,3,14,30,111,779,2.7,30.1
2020,1,3,15,30,92,679,2.6,29.3
2020,1,3,16,30,78,159,2.2,28.1
2020,1,3,17,30,4,0,2,27.3
2020,1,3,18,30,0,0,1.7000000000000002,26.1
2020,1,3,19,30,0,0,1.6,25.5
2020,1,3,20,30,0,0,1.7000000000000002,25.200000000000003
2020,1,3,21,30,0,0,1.7000000000000002,24.900000000000002
2020,1,3,22,30,0,0,1.6,24.8
2020,1,3,23,30,0,0,1.6,24.8
2020,1,4,0,30,0,0,1.5,24.8
2020,1,4,1,30,0,0,1.5,24.900000000000002
2020,1,4,2,30,0,0,1.3,25
2020,1,4,3,30,0,0,1.1,25.1
2020,1,4,4,30,0,0,0.8,25.200000000000003
2020,1,4,5,30,0,0,0.4,25.200000000000003
2020,1,4,6,30,7,7,0.2,25.5
2020,1,4,7,30,89,304,0.2,26.6
2020,1,4,8,30,143,507,0.2,28
2020,1,4,9,30,188,592,0.5,29.200000000000003
2020,1,4,10,30,201,655,0.7000000000000001,30
2020,1,4,11,30,204,668,1,30.6
2020,1,4,12,30,167,773,1.1,31
2020,1,4,13,30,155,754,1.2000000000000002,31.1
2020,1,4,14,30,137,625,1.4000000000000001,30.900000000000002
2020,1,4,15,30,81,270,1.5,30.200000000000003
2020,1,4,16,30,78,325,1.5,29
2020,1,4,17,30,5,6,1.4000000000000001,28.3
2020,1,4,18,30,0,0,2.4000000000000004,26.700000000000003
2020,1,4,19,30,0,0,3.2,25.700000000000003
2020,1,4,20,30,0,0,3.6,24.8
2020,1,4,21,30,0,0,3.5,24.1
2020,1,4,22,30,0,0,3.2,23.5
2020,1,4,23,30,0,0,3,23.1
2020,1,5,0,30,0,0,2.9000000000000004,22.6
2020,1,5,1,30,0,0,2.8000000000000003,22.200000000000003
2020,1,5,2,30,0,0,2.7,21.900000000000002
2020,1,5,3,30,0,0,2.5,21.6
2020,1,5,4,30,0,0,2.4000000000000004,21.400000000000002
2020,1,5,5,30,0,0,2.3000000000000003,21.200000000000003
2020,1,5,6,30,8,16,2.4000000000000004,21.400000000000002
2020,1,5,7,30,53,119,2.7,22.1
2020,1,5,8,30,71,1,2.8000000000000003,23.3
2020,1,5,9,30,181,9,2.8000000000000003,24.6
2020,1,5,10,30,293,97,2.8000000000000003,25.700000000000003
2020,1,5,11,30,263,56,2.6,26.5
2020,1,5,12,30,150,5,2.5,27.1
2020,1,5,13,30,88,0,2.4000000000000004,27.3
2020,1,5,14,30,73,0,2.3000000000000003,27.3
2020,1,5,15,30,97,1,2.2,26.900000000000002
2020,1,5,16,30,78,343,2,26
2020,1,5,17,30,5,8,1.8,25.400000000000002
2020,1,5,18,30,0,0,1.7000000000000002,24.200000000000003
2020,1,5,19,30,0,0,1.6,23.700000000000003
2020,1,5,20,30,0,0,1.6,23.400000000000002
2020,1,5,21,30,0,0,1.6,23.200000000000003
2020,1,5,22,30,0,0,1.7000000000000002,23
2020,1,5,23,30,0,0,1.7000000000000002,22.8
2020,1,6,0,30,0,0,1.8,22.6
2020,1,6,1,30,0,0,1.8,22.400000000000002
2020,1,6,2,30,0,0,1.9000000000000001,22.1
2020,1,6,3,30,0,0,1.9000000000000001,21.8
2020,1,6,4,30,0,0,1.9000000000000001,21.5
2020,1,6,5,30,0,0,1.8,21.200000000000003
2020,1,6,6,30,8,11,2,21.5
2020,1,6,7,30,76,352,2.4000000000000004,22.900000000000002
2020,1,6,8,30,151,235,2.5,24.6
2020,1,6,9,30,151,635,2.5,26.1
2020,1,6,10,30,168,703,2.4000000000000004,27.1
2020,1,6,11,30,317,320,2.2,27.8
2020,1,6,12,30,142,819,2,28.1
2020,1,6,13,30,158,713,2.1,28
2020,1,6,14,30,170,383,2.3000000000000003,27.700000000000003
2020,1,6,15,30,99,423,2.4000000000000004,27
2020,1,6,16,30,68,433,2.3000000000000003,26
2020,1,6,17,30,6,18,2.1,25.400000000000002
2020,1,6,18,30,0,0,2,24.200000000000003
2020,1,6,19,30,0,0,1.9000000000000001,23.700000000000003
2020,1,6,20,30,0,0,1.7000000000000002,23.200000000000003
2020,1,6,21,30,0,0,1.6,22.900000000000002
2020,1,6,22,30,0,0,1.5,22.5
2020,1,6,23,30,0,0,1.4000000000000001,22.1
2020,1,7,0,30,0,0,1.4000000000000001,21.8
2020,1,7,1,30,0,0,1.5,21.6
2020,1,7,2,30,0,0,1.5,21.400000000000002
2020,1,7,3,30,0,0,1.6,21.3
2020,1,7,4,30,0,0,1.6,21.3
2020,1,7,5,30,0,0,1.6,21.5
2020,1,7,6,30,7,16,1.8,22.1
2020,1,7,7,30,65,476,2.1,23.6
2020,1,7,8,30,165,83,2.3000000000000003,25.200000000000003
2020,1,7,9,30,184,488,2.4000000000000004,26.400000000000002
2020,1,7,10,30,288,288,2.3000000000000003,27.3
2020,1,7,11,30,367,166,2.2,27.900000000000002
2020,1,7,12,30,349,284,2.1,28.1
2020,1,7,13,30,159,19,2,28
2020,1,7,14,30,141,2,2,27.700000000000003
2020,1,7,15,30,62,0,2,27.200000000000003
2020,1,7,16,30,57,291,1.9000000000000001,26.3
2020,1,7,17,30,6,19,1.7000000000000002,25.700000000000003
2020,1,7,18,30,0,0,1.9000000000000001,24.6
2020,1,7,19,30,0,0,1.9000000000000001,24
2020,1,7,20,30,0,0,1.9000000000000001,23.6
2020,1,7,21,30,0,0,1.9000000000000001,23.3
2020,1,7,22,30,0,0,2.1,23
2020,1,7,23,30,0,0,2.4000000000000004,22.8
2020,1,8,0,30,0,0,2.3000000000000003,22.5
2020,1,8,1,30,0,0,2.3000000000000003,22.1
2020,1,8,2,30,0,0,2.2,21.700000000000003
2020,1,8,3,30,0,0,2,21.3
2020,1,8,4,30,0,0,1.9000000000000001,20.900000000000002
2020,1,8,5,30,0,0,1.8,20.6
2020,1,8,6,30,6,10,1.8,21
2020,1,8,7,30,63,222,2,22.5
2020,1,8,8,30,158,27,2.3000000000000003,24.5
2020,1,8,9,30,233,36,2.5,26.200000000000003
2020,1,8,10,30,332,186,2.6,27.1
2020,1,8,11,30,335,342,2.6,27.3
2020,1,8,12,30,371,179,2.7,27.1
2020,1,8,13,30,311,130,2.8000000000000003,26.700000000000003
2020,1,8,14,30,176,43,2.8000000000000003,26.1
2020,1,8,15,30,99,98,2.6,25.400000000000002
2020,1,8,16,30,70,361,2.4000000000000004,24.400000000000002
2020,1,8,17,30,8,17,2.3000000000000003,23.900000000000002
2020,1,8,18,30,0,0,2.3000000000000003,23.1
2020,1,8,19,30,0,0,2.1,22.8
2020,1,8,20,30,0,0,1.9000000000000001,22.5
2020,1,8,21,30,0,0,1.9000000000000001,22.3
2020,1,8,22,30,0,0,2,22.3
2020,1,8,23,30,0,0,2.2,22.3
2020,1,9,0,30,0,0,2.2,22.400000000000002
2020,1,9,1,30,0,0,2.2,22.3
2020,1,9,2,30,0,0,2.1,22.3
2020,1,9,3,30,0,0,2.1,22.200000000000003
2020,1,9,4,30,0,0,2,22.200000000000003
2020,1,9,5,30,0,0,2,22.200000000000003
2020,1,9,6,30,7,15,1.9000000000000001,22.8
2020,1,9,7,30,67,472,2,24
2020,1,9,8,30,98,682,2.2,25.3
2020,1,9,9,30,119,775,2.4000000000000004,26.700000000000003
2020,1,9,10,30,124,837,2.3000000000000003,27.700000000000003
2020,1,9,11,30,129,856,2.3000000000000003,28.200000000000003
2020,1,9,12,30,134,844,2.4000000000000004,28.200000000000003
2020,1,9,13,30,128,817,2.4000000000000004,28
2020,1,9,14,30,117,762,2.4000000000000004,27.5
2020,1,9,15,30,101,649,2.2,26.900000000000002
2020,1,9,16,30,71,350,2,26
2020,1,9,17,30,8,17,1.9000000000000001,25.5
2020,1,9,18,30,0,0,1.8,24.900000000000002
2020,1,9,19,30,0,0,1.7000000000000002,24.8
2020,1,9,20,30,0,0,1.7000000000000002,24.700000000000003
2020,1,9,21,30,0,0,1.7000000000000002,24.700000000000003
2020,1,9,22,30,0,0,1.7000000000000002,24.700000000000003
2020,1,9,23,30,0,0,1.7000000000000002,24.6
2020,1,10,0,30,0,0,1.8,24.6
2020,1,10,1,30,0,0,1.9000000000000001,24.5
2020,1,10,2,30,0,0,1.9000000000000001,24.5
2020,1,10,3,30,0,0,2,24.5
2020,1,10,4,30,0,0,2.2,24.5
2020,1,10,5,30,0,0,2.5,24.6
2020,1,10,6,30,6,8,2.6,25
2020,1,10,7,30,65,56,2.5,25.6
2020,1,10,8,30,157,203,2.5,26.400000000000002
2020,1,10,9,30,184,206,2.9000000000000004,27.3
2020,1,10,10,30,196,8,3.2,28.1
2020,1,10,11,30,175,729,3.2,28.5
2020,1,10,12,30,235,564,3,28.5
2020,1,10,13,30,199,619,2.8000000000000003,28.400000000000002
2020,1,10,14,30,186,139,2.5,28.1
2020,1,10,15,30,139,92,2.2,27.6
2020,1,10,16,30,84,123,1.9000000000000001,26.900000000000002
2020,1,10,17,30,7,5,1.7000000000000002,26.400000000000002
2020,1,10,18,30,0,0,1.8,25.8
2020,1,10,19,30,0,0,1.8,25.700000000000003
2020,1,10,20,30,0,0,1.8,25.6
2020,1,10,21,30,0,0,1.9000000000000001,25.400000000000002
2020,1,10,22,30,0,0,2.2,25.3
2020,1,10,23,30,0,0,2.4000000000000004,25.200000000000003
2020,1,11,0,30,0,0,2.4000000000000004,25
2020,1,11,1,30,0,0,2.3000000000000003,24.900000000000002
2020,1,11,2,30,0,0,2.3000000000000003,24.8
2020,1,11,3,30,0,0,2.4000000000000004,24.8
2020,1,11,4,30,0,0,2.3000000000000003,24.900000000000002
2020,1,11,5,30,0,0,2.3000000000000003,25.200000000000003
2020,1,11,6,30,7,11,2.3000000000000003,25.8
2020,1,11,7,30,74,328,2.4000000000000004,26.8
2020,1,11,8,30,126,565,2.7,27.700000000000003
2020,1,11,9,30,172,634,2.9000000000000004,28.400000000000002
2020,1,11,10,30,187,625,3,28.900000000000002
2020,1,11,11,30,212,664,2.9000000000000004,29.200000000000003
2020,1,11,12,30,181,722,2.8000000000000003,29.200000000000003
2020,1,11,13,30,131,816,2.7,29
2020,1,11,14,30,117,769,2.6,28.6
2020,1,11,15,30,101,660,2.4000000000000004,28.1
2020,1,11,16,30,74,402,2.1,27.400000000000002
2020,1,11,17,30,9,17,1.9000000000000001,26.900000000000002
2020,1,11,18,30,0,0,1.8,26.5
2020,1,11,19,30,0,0,1.9000000000000001,26.400000000000002
2020,1,11,20,30,0,0,2,26.3
2020,1,11,21,30,0,0,2.1,26.3
2020,1,11,22,30,0,0,2.3000000000000003,26.3
2020,1,11,23,30,0,0,2.3000000000000003,26.200000000000003
2020,1,12,0,30,0,0,2.3000000000000003,26.1
2020,1,12,1,30,0,0,2.2,26
2020,1,12,2,30,0,0,2.1,25.8
2020,1,12,3,30,0,0,2,25.700000000000003
2020,1,12,4,30,0,0,1.9000000000000001,25.6
2020,1,12,5,30,0,0,1.9000000000000001,25.6
2020,1,12,6,30,6,4,2.1,25.8
2020,1,12,7,30,78,137,2.3000000000000003,26.5
2020,1,12,8,30,124,29,2.4000000000000004,27.3
2020,1,12,9,30,188,553,2.6,28.1
2020,1,12,10,30,219,590,2.7,28.6
2020,1,12,11,30,254,548,2.8000000000000003,28.8
2020,1,12,12,30,201,382,2.8000000000000003,28.900000000000002
2020,1,12,13,30,194,122,2.8000000000000003,28.6
2020,1,12,14,30,147,694,2.7,28.3
2020,1,12,15,30,126,568,2.5,27.8
2020,1,12,16,30,85,266,2.3000000000000003,27
2020,1,12,17,30,8,8,2.2,26.6
2020,1,12,18,30,0,0,2.4000000000000004,25.900000000000002
2020,1,12,19,30,0,0,2.5,25.700000000000003
2020,1,12,20,30,0,0,2.5,25.6
2020,1,12,21,30,0,0,2.6,25.6
2020,1,12,22,30,0,0,2.6,25.5
2020,1,12,23,30,0,0,2.6,25.400000000000002
2020,1,13,0,30,0,0,2.6,25.3
2020,1,13,1,30,0,0,2.5,25.200000000000003
2020,1,13,2,30,0,0,2.4000000000000004,25.1
2020,1,13,3,30,0,0,2.2,25
2020,1,13,4,30,0,0,2.2,24.900000000000002
2020,1,13,5,30,0,0,2.3000000000000003,24.900000000000002
2020,1,13,6,30,6,5,2.5,25.3
2020,1,13,7,30,86,304,2.6,26.1
2020,1,13,8,30,121,585,2.7,27.200000000000003
2020,1,13,9,30,129,737,3.1,28.3
2020,1,13,10,30,146,787,3.3000000000000003,29
2020,1,13,11,30,147,822,3.3000000000000003,29.200000000000003
2020,1,13,12,30,141,836,3.2,29.3
2020,1,13,13,30,138,813,3.1,29.200000000000003
2020,1,13,14,30,127,760,2.9000000000000004,28.8
2020,1,13,15,30,108,654,2.7,28.200000000000003
2020,1,13,16,30,76,436,2.4000000000000004,27.3
2020,1,13,17,30,11,29,2.3000000000000003,26.8
2020,1,13,18,30,0,0,2,26
2020,1,13,19,30,0,0,2,25.700000000000003
2020,1,13,20,30,0,0,2,25.6
2020,1,13,21,30,0,0,2,25.5
2020,1,13,22,30,0,0,2,25.400000000000002
2020,1,13,23,30,0,0,2,25.400000000000002
2020,1,14,0,30,0,0,2,25.3
2020,1,14,1,30,0,0,2.1,25.200000000000003
2020,1,14,2,30,0,0,2.1,25.200000000000003
2020,1,14,3,30,0,0,2.1,25.1
2020,1,14,4,30,0,0,2.1,25
2020,1,14,5,30,0,0,2.1,24.900000000000002
2020,1,14,6,30,7,18,2.1,25.200000000000003
2020,1,14,7,30,69,433,2.3000000000000003,26.1
2020,1,14,8,30,130,121,2.7,27.1
2020,1,14,9,30,121,764,3,28.1
2020,1,14,10,30,146,742,3.1,28.700000000000003
2020,1,14,11,30,132,853,3.1,29
2020,1,14,12,30,139,833,3,29
2020,1,14,13,30,214,547,3,28.8
2020,1,14,14,30,125,762,2.9000000000000004,28.400000000000002
2020,1,14,15,30,110,645,2.7,27.900000000000002
2020,1,14,16,30,74,446,2.4000000000000004,27.1
2020,1,14,17,30,10,33,2.2,26.6
2020,1,14,18,30,0,0,2,25.900000000000002
2020,1,14,19,30,0,0,1.9000000000000001,25.5
2020,1,14,20,30,0,0,1.8,25.1
2020,1,14,21,30,0,0,1.9000000000000001,24.900000000000002
2020,1,14,22,30,0,0,2,24.8
2020,1,14,23,30,0,0,2,24.8
2020,1,15,0,30,0,0,2,24.700000000000003
2020,1,15,1,30,0,0,2,24.6
2020,1,15,2,30,0,0,2,24.5
2020,1,15,3,30,0,0,2,24.400000000000002
2020,1,15,4,30,0,0,2,24.3
2020,1,15,5,30,0,0,2,24.3
2020,1,15,6,30,6,21,2.1,24.8
2020,1,15,7,30,66,459,2.3000000000000003,25.700000000000003
2020,1,15,8,30,90,704,2.5,26.700000000000003
2020,1,15,9,30,102,818,2.8000000000000003,27.900000000000002
2020,1,15,10,30,112,868,2.9000000000000004,28.700000000000003
2020,1,15,11,30,119,888,2.9000000000000004,29.1
2020,1,15,12,30,123,883,2.9000000000000004,29.200000000000003
2020,1,15,13,30,119,860,2.9000000000000004,29
2020,1,15,14,30,113,803,3,28.6
2020,1,15,15,30,100,693,2.9000000000000004,28
2020,1,15,16,30,74,469,2.7,27.1
2020,1,15,17,30,12,38,2.5,26.6
2020,1,15,18,30,0,0,2.5,25.900000000000002
2020,1,15,19,30,0,0,2.4000000000000004,25.5
2020,1,15,20,30,0,0,2.3000000000000003,25.200000000000003
2020,1,15,21,30,0,0,2.3000000000000003,24.900000000000002
2020,1,15,22,30,0,0,2.4000000000000004,24.700000000000003
2020,1,15,23,30,0,0,2.4000000000000004,24.6
2020,1,16,0,30,0,0,2.3000000000000003,24.5
2020,1,16,1,30,0,0,2.2,24.200000000000003
2020,1,16,2,30,0,0,2.1,24.1
2020,1,16,3,30,0,0,2,24
2020,1,16,4,30,0,0,1.9000000000000001,24
2020,1,16,5,30,0,0,1.8,23.900000000000002
2020,1,16,6,30,6,11,1.9000000000000001,24.400000000000002
2020,1,16,7,30,78,376,2.2,25.6
2020,1,16,8,30,112,624,2.6,26.8
2020,1,16,9,30,134,713,2.9000000000000004,27.700000000000003
2020,1,16,10,30,188,545,3,28.400000000000002
2020,1,16,11,30,180,674,3,28.8
2020,1,16,12,30,190,517,3.1,28.900000000000002
2020,1,16,13,30,192,653,3.1,28.8
2020,1,16,14,30,160,636,3.1,28.5
2020,1,16,15,30,133,512,2.9000000000000004,27.900000000000002
2020,1,16,16,30,83,233,2.5,27
2020,1,16,17,30,6,0,2.3000000000000003,26.5
2020,1,16,18,30,0,0,2.3000000000000003,25.700000000000003
2020,1,16,19,30,0,0,2.3000000000000003,25.400000000000002
2020,1,16,20,30,0,0,2.3000000000000003,25.200000000000003
2020,1,16,21,30,0,0,2.3000000000000003,25.1
2020,1,16,22,30,0,0,2.3000000000000003,25
2020,1,16,23,30,0,0,2.4000000000000004,24.900000000000002
2020,1,17,0,30,0,0,2.4000000000000004,24.700000000000003
2020,1,17,1,30,0,0,2.4000000000000004,24.5
2020,1,17,2,30,0,0,2.4000000000000004,24.400000000000002
2020,1,17,3,30,0,0,2.4000000000000004,24.3
2020,1,17,4,30,0,0,2.4000000000000004,24.200000000000003
2020,1,17,5,30,0,0,2.4000000000000004,24.200000000000003
2020,1,17,6,30,5,11,2.5,24.700000000000003
2020,1,17,7,30,71,426,2.7,25.8
2020,1,17,8,30,97,677,3.1,26.900000000000002
2020,1,17,9,30,119,761,3.5,27.8
2020,1,17,10,30,181,633,3.6,28.400000000000002
2020,1,17,11,30,363,256,3.5,28.6
2020,1,17,12,30,371,272,3.5,28.8
2020,1,17,13,30,331,257,3.4000000000000004,28.6
2020,1,17,14,30,262,138,3.2,28.200000000000003
2020,1,17,15,30,186,217,3,27.6
2020,1,17,16,30,86,175,2.7,26.700000000000003
2020,1,17,17,30,9,0,2.5,26.200000000000003
2020,1,17,18,30,0,0,2.5,25.400000000000002
2020,1,17,19,30,0,0,2.5,25.1
2020,1,17,20,30,0,0,2.4000000000000004,25
2020,1,17,21,30,0,0,2.4000000000000004,25
2020,1,17,22,30,0,0,2.3000000000000003,24.900000000000002
2020,1,17,23,30,0,0,2.4000000000000004,24.900000000000002
2020,1,18,0,30,0,0,2.4000000000000004,24.900000000000002
2020,1,18,1,30,0,0,2.5,24.8
2020,1,18,2,30,0,0,2.5,24.700000000000003
2020,1,18,3,30,0,0,2.5,24.6
2020,1,18,4,30,0,0,2.5,24.5
2020,1,18,5,30,0,0,2.4000000000000004,24.400000000000002
2020,1,18,6,30,5,3,2.4000000000000004,24.700000000000003
2020,1,18,7,30,87,314,2.5,25.6
2020,1,18,8,30,125,586,2.8000000000000003,26.8
2020,1,18,9,30,266,166,3.2,28
2020,1,18,10,30,215,624,3.3000000000000003,28.8
2020,1,18,11,30,168,798,3.2,29.1
2020,1,18,12,30,182,746,3.2,29.1
2020,1,18,13,30,174,729,3.1,28.8
2020,1,18,14,30,273,219,3,28.3
2020,1,18,15,30,182,97,2.7,27.5
2020,1,18,16,30,84,182,2.3000000000000003,26.6
2020,1,18,17,30,12,14,2.1,26
2020,1,18,18,30,0,0,1.9000000000000001,25.200000000000003
2020,1,18,19,30,0,0,1.8,24.900000000000002
2020,1,18,20,30,0,0,1.7000000000000002,24.8
2020,1,18,21,30,0,0,1.7000000000000002,24.6
2020,1,18,22,30,0,0,1.7000000000000002,24.400000000000002
2020,1,18,23,30,0,0,1.7000000000000002,24.200000000000003
2020,1,19,0,30,0,0,1.6,24.1
2020,1,19,1,30,0,0,1.5,23.900000000000002
2020,1,19,2,30,0,0,1.5,23.8
2020,1,19,3,30,0,0,1.5,23.6
2020,1,19,4,30,0,0,1.6,23.5
2020,1,19,5,30,0,0,1.6,23.400000000000002
2020,1,19,6,30,7,37,1.5,24
2020,1,19,7,30,58,529,1.5,25.1
2020,1,19,8,30,82,742,1.5,26.200000000000003
2020,1,19,9,30,94,839,1.6,27.3
2020,1,19,10,30,102,888,1.6,28.200000000000003
2020,1,19,11,30,112,899,1.6,28.700000000000003
2020,1,19,12,30,117,890,1.5,28.8
2020,1,19,13,30,111,874,1.6,28.700000000000003
2020,1,19,14,30,99,832,1.6,28.400000000000002
2020,1,19,15,30,86,743,1.7000000000000002,28
2020,1,19,16,30,62,559,1.6,27
2020,1,19,17,30,15,86,1.5,26.400000000000002
2020,1,19,18,30,0,0,1.5,25.200000000000003
2020,1,19,19,30,0,0,1.4000000000000001,24.700000000000003
2020,1,19,20,30,0,0,1.4000000000000001,24.3
2020,1,19,21,30,0,0,1.4000000000000001,24
2020,1,19,22,30,0,0,1.5,23.8
2020,1,19,23,30,0,0,1.6,23.6
2020,1,20,0,30,0,0,1.7000000000000002,23.5
2020,1,20,1,30,0,0,1.7000000000000002,23.3
2020,1,20,2,30,0,0,1.6,23
2020,1,20,3,30,0,0,1.5,22.700000000000003
2020,1,20,4,30,0,0,1.5,22.3
2020,1,20,5,30,0,0,1.5,22.200000000000003
2020,1,20,6,30,6,28,1.6,22.5
2020,1,20,7,30,58,513,1.8,23.6
2020,1,20,8,30,87,709,2,25.200000000000003
2020,1,20,9,30,112,788,2,26.900000000000002
2020,1,20,10,30,120,847,1.8,28.200000000000003
2020,1,20,11,30,182,650,1.6,28.900000000000002
2020,1,20,12,30,245,553,1.4000000000000001,29.400000000000002
2020,1,20,13,30,232,573,1.3,29.6
2020,1,20,14,30,223,446,1.3,29.400000000000002
2020,1,20,15,30,108,638,1.2000000000000002,29
2020,1,20,16,30,70,505,1.2000000000000002,27.900000000000002
2020,1,20,17,30,16,71,1.2000000000000002,27.200000000000003
2020,1,20,18,30,0,0,1.7000000000000002,26
2020,1,20,19,30,0,0,1.9000000000000001,25.400000000000002
2020,1,20,20,30,0,0,2,24.900000000000002
2020,1,20,21,30,0,0,2.2,24.3
2020,1,20,22,30,0,0,2.4000000000000004,23.5
2020,1,20,23,30,0,0,2.6,22.8
2020,1,21,0,30,0,0,2.7,22.1
2020,1,21,1,30,0,0,2.6,21.400000000000002
2020,1,21,2,30,0,0,2.5,21
2020,1,21,3,30,0,0,2.5,20.700000000000003
2020,1,21,4,30,0,0,2.4000000000000004,20.400000000000002
2020,1,21,5,30,0,0,2.5,20.200000000000003
2020,1,21,6,30,6,8,2.8000000000000003,20.5
2020,1,21,7,30,80,358,3.1,21.5
2020,1,21,8,30,116,611,3.3000000000000003,22.8
2020,1,21,9,30,136,732,3.3000000000000003,24.1
2020,1,21,10,30,147,797,3.1,25.200000000000003
2020,1,21,11,30,137,854,2.8000000000000003,26
2020,1,21,12,30,175,735,2.6,26.6
2020,1,21,13,30,120,840,2.4000000000000004,26.900000000000002
2020,1,21,14,30,181,118,2.2,26.900000000000002
2020,1,21,15,30,93,728,2,26.6
2020,1,21,16,30,64,470,1.7000000000000002,25.700000000000003
2020,1,21,17,30,16,81,1.5,24.900000000000002
2020,1,21,18,30,0,0,1.7000000000000002,23.5
2020,1,21,19,30,0,0,1.7000000000000002,23.1
2020,1,21,20,30,0,0,1.9000000000000001,22.8
2020,1,21,21,30,0,0,2,22.5
2020,1,21,22,30,0,0,2.1,22.200000000000003
2020,1,21,23,30,0,0,2.2,21.6
2020,1,22,0,30,0,0,2.3000000000000003,20.8
2020,1,22,1,30,0,0,2.4000000000000004,20.1
2020,1,22,2,30,0,0,2.2,19.5
2020,1,22,3,30,0,0,2,19
2020,1,22,4,30,0,0,1.8,18.6
2020,1,22,5,30,0,0,1.7000000000000002,18.400000000000002
2020,1,22,6,30,8,36,1.8,18.900000000000002
